;Sentence #;Word;POS;Tag
172100;;Nicaragua;NNP;B-geo
172101;;'s;POS;O
172102;;past;NN;O
172103;;.;.;O
172104;;"""";``;O
172105;Sentence: 7863;Ortega;NNP;B-per
172106;;led;VBD;O
172107;;the;DT;O
172108;;leftist;JJ;O
172109;;Sandanista;NNP;B-geo
172110;;movement;NN;O
172111;;against;IN;O
172112;;Contra;NNP;O
172113;;rebels;NNS;O
172114;;supported;VBN;O
172115;;by;IN;O
172116;;Washington;NNP;B-geo
172117;;in;IN;O
172118;;the;DT;O
172119;;1980s;NNS;B-time
172120;;.;.;O
172121;Sentence: 7864;The;DT;O
172122;;State;NNP;B-org
172123;;Department;NNP;I-org
172124;;says;VBZ;O
172125;;the;DT;O
172126;;U.S.;NNP;B-geo
172127;;ambassador;NN;O
172128;;in;IN;O
172129;;Nicaragua;NNP;B-geo
172130;;is;VBZ;O
172131;;meeting;VBG;O
172132;;with;IN;O
172133;;all;DT;O
172134;;parties;NNS;O
172135;;that;WDT;O
172136;;have;VBP;O
172137;;expressed;VBN;O
172138;;an;DT;O
172139;;interest;NN;O
172140;;in;IN;O
172141;;a;DT;O
172142;;"""";``;O
172143;;democratic;JJ;O
172144;;electoral;JJ;O
172145;;process;NN;O
172146;;.;.;O
172147;;"""";``;O
172148;Sentence: 7865;French;JJ;B-gpe
172149;;President;NNP;B-per
172150;;Nicolas;NNP;I-per
172151;;Sarkozy;NNP;I-per
172152;;says;VBZ;O
172153;;European;NNP;B-org
172154;;Union;NNP;I-org
172155;;leaders;NNS;O
172156;;have;VBP;O
172157;;agreed;VBN;O
172158;;on;IN;O
172159;;a;DT;O
172160;;common;JJ;O
172161;;approach;NN;O
172162;;to;TO;O
172163;;reform;VB;O
172164;;the;DT;O
172165;;world;NN;O
172166;;financial;JJ;O
172167;;system;NN;O
172168;;ahead;RB;O
172169;;of;IN;O
172170;;this;DT;O
172171;;month;NN;O
172172;;'s;POS;O
172173;;summit;NN;O
172174;;on;IN;O
172175;;the;DT;O
172176;;issue;NN;O
172177;;in;IN;O
172178;;Washington;NNP;B-geo
172179;;.;.;O
172180;Sentence: 7866;The;DT;O
172181;;French;JJ;B-gpe
172182;;president;NN;O
172183;;,;,;O
172184;;whose;WP$;O
172185;;country;NN;O
172186;;holds;VBZ;O
172187;;the;DT;O
172188;;rotating;VBG;O
172189;;EU;NNP;B-org
172190;;presidency;NN;O
172191;;,;,;O
172192;;told;VBD;O
172193;;reporters;NNS;O
172194;;the;DT;O
172195;;27;CD;O
172196;;leaders;NNS;O
172197;;,;,;O
172198;;meeting;NN;O
172199;;in;IN;O
172200;;Brussels;NNP;B-geo
172201;;,;,;O
172202;;had;VBD;O
172203;;agreed;VBN;O
172204;;on;IN;O
172205;;the;DT;O
172206;;need;NN;O
172207;;for;IN;O
172208;;a;DT;O
172209;;fully;RB;O
172210;;coordinated;VBN;O
172211;;political;JJ;O
172212;;and;CC;O
172213;;economic;JJ;O
172214;;response;NN;O
172215;;to;TO;O
172216;;the;DT;O
172217;;crisis;NN;O
172218;;.;.;O
172219;Sentence: 7867;Earlier;RB;O
172220;;,;,;O
172221;;EU;NNP;B-org
172222;;officials;NNS;O
172223;;acknowledged;VBD;O
172224;;some;DT;O
172225;;disagreement;NN;O
172226;;among;IN;O
172227;;union;NN;O
172228;;members;NNS;O
172229;;about;IN;O
172230;;how;WRB;O
172231;;involved;JJ;O
172232;;governments;NNS;O
172233;;should;MD;O
172234;;be;VB;O
172235;;in;IN;O
172236;;the;DT;O
172237;;financial;JJ;O
172238;;reform;NN;O
172239;;.;.;O
172240;Sentence: 7868;Members;NNS;O
172241;;also;RB;O
172242;;questioned;VBD;O
172243;;how;WRB;O
172244;;much;RB;O
172245;;will;MD;O
172246;;be;VB;O
172247;;accomplished;VBN;O
172248;;at;IN;O
172249;;the;DT;O
172250;;Washington;NNP;B-geo
172251;;summit;NN;O
172252;;as;IN;O
172253;;the;DT;O
172254;;nation;NN;O
172255;;prepares;VBZ;O
172256;;to;TO;O
172257;;welcome;VB;O
172258;;a;DT;O
172259;;new;JJ;O
172260;;presidential;JJ;O
172261;;administration;NN;O
172262;;.;.;O
172263;Sentence: 7869;European;JJ;B-org
172264;;Commission;NNP;I-org
172265;;President;NNP;B-per
172266;;Jose;NNP;I-per
172267;;Manuel;NNP;I-per
172268;;Barroso;NNP;I-per
172269;;has;VBZ;O
172270;;said;VBN;O
172271;;it;PRP;O
172272;;will;MD;O
172273;;take;VB;O
172274;;unprecedented;JJ;O
172275;;levels;NNS;O
172276;;of;IN;O
172277;;global;JJ;O
172278;;coordination;NN;O
172279;;to;TO;O
172280;;deal;VB;O
172281;;with;IN;O
172282;;the;DT;O
172283;;financial;JJ;O
172284;;meltdown;NN;O
172285;;.;.;O
172286;Sentence: 7870;Leaders;NNS;O
172287;;of;IN;O
172288;;wealthy;JJ;O
172289;;nations;NNS;O
172290;;and;CC;O
172291;;the;DT;O
172292;;heads;NNS;O
172293;;of;IN;O
172294;;major;JJ;O
172295;;developing;VBG;O
172296;;economies;NNS;O
172297;;gather;VBP;O
172298;;in;IN;O
172299;;Washington;NNP;B-geo
172300;;November;NNP;B-time
172301;;15;CD;I-time
172302;;to;TO;O
172303;;focus;VB;O
172304;;on;IN;O
172305;;the;DT;O
172306;;worldwide;JJ;O
172307;;economic;JJ;O
172308;;downturn;NN;O
172309;;.;.;O
172310;Sentence: 7871;Indonesian;JJ;B-gpe
172311;;health;NN;O
172312;;authorities;NNS;O
172313;;said;VBD;O
172314;;Monday;NNP;B-time
172315;;an;DT;O
172316;;elderly;JJ;O
172317;;woman;NN;O
172318;;who;WP;O
172319;;died;VBD;O
172320;;overnight;RB;O
172321;;is;VBZ;O
172322;;the;DT;O
172323;;country;NN;O
172324;;'s;POS;O
172325;;54th;JJ;B-time
172326;;fatal;JJ;O
172327;;bird;NN;O
172328;;flu;NN;O
172329;;case;NN;O
172330;;.;.;O
172331;Sentence: 7872;The;DT;O
172332;;67-year-old;JJ;O
172333;;woman;NN;O
172334;;was;VBD;O
172335;;from;IN;O
172336;;the;DT;O
172337;;town;NN;O
172338;;of;IN;O
172339;;Bandung;NNP;B-geo
172340;;in;IN;O
172341;;West;NNP;B-geo
172342;;Java;NNP;I-geo
172343;;.;.;O
172344;Sentence: 7873;An;DT;O
172345;;11-year-old;JJ;O
172346;;boy;NN;O
172347;;died;VBD;O
172348;;from;IN;O
172349;;bird;NN;O
172350;;flu;NN;O
172351;;in;IN;O
172352;;a;DT;O
172353;;Jakarta;NNP;B-geo
172354;;hospital;NN;O
172355;;Saturday;NNP;B-time
172356;;night;NN;I-time
172357;;.;.;O
172358;Sentence: 7874;Indonesia;NNP;B-geo
172359;;has;VBZ;O
172360;;the;DT;O
172361;;highest;JJS;O
172362;;number;NN;O
172363;;of;IN;O
172364;;bird;NN;O
172365;;flu-related;JJ;O
172366;;deaths;NNS;O
172367;;in;IN;O
172368;;the;DT;O
172369;;world;NN;O
172370;;.;.;O
172371;Sentence: 7875;The;DT;O
172372;;disease;NN;O
172373;;has;VBZ;O
172374;;killed;VBN;O
172375;;at;IN;O
172376;;least;JJS;O
172377;;149;CD;O
172378;;people;NNS;O
172379;;worldwide;JJ;O
172380;;over;IN;O
172381;;the;DT;O
172382;;past;JJ;B-time
172383;;three;CD;I-time
172384;;years;NNS;O
172385;;.;.;O
172386;Sentence: 7876;Most;JJS;O
172387;;victims;NNS;O
172388;;contract;NN;O
172389;;the;DT;O
172390;;virus;NN;O
172391;;from;IN;O
172392;;dead;JJ;O
172393;;or;CC;O
172394;;sick;JJ;O
172395;;birds;NNS;O
172396;;.;.;O
172397;Sentence: 7877;Typhoon;NNP;B-per
172398;;Damrey;NNP;I-per
172399;;,;,;O
172400;;now;RB;O
172401;;a;DT;O
172402;;tropical;JJ;O
172403;;storm;NN;O
172404;;,;,;O
172405;;pounded;VBD;O
172406;;northern;JJ;O
172407;;and;CC;O
172408;;eastern;JJ;O
172409;;Vietnam;NNP;B-geo
172410;;Tuesday;NNP;B-time
172411;;,;,;O
172412;;killing;VBG;O
172413;;at;IN;O
172414;;least;JJS;O
172415;;one;CD;O
172416;;person;NN;O
172417;;,;,;O
172418;;injuring;VBG;O
172419;;several;JJ;O
172420;;others;NNS;O
172421;;and;CC;O
172422;;causing;VBG;O
172423;;widespread;JJ;O
172424;;damage;NN;O
172425;;.;.;O
172426;Sentence: 7878;Vietnamese;JJ;B-gpe
172427;;authorities;NNS;O
172428;;say;VBP;O
172429;;Damrey;NNP;B-per
172430;;came;VBD;O
172431;;ashore;RB;O
172432;;early;RB;B-time
172433;;this;DT;I-time
172434;;morning;NN;I-time
172435;;in;IN;O
172436;;Thanh;NNP;B-geo
172437;;Hoa;NNP;I-geo
172438;;province;NN;O
172439;;,;,;O
172440;;south;NN;O
172441;;of;IN;O
172442;;Hanoi;NNP;B-geo
172443;;,;,;O
172444;;with;IN;O
172445;;heavy;JJ;O
172446;;rain;NN;O
172447;;and;CC;O
172448;;winds;NNS;O
172449;;around;IN;O
172450;;100;CD;O
172451;;kilometers;NNS;O
172452;;per;IN;O
172453;;hour;NN;O
172454;;.;.;O
172455;Sentence: 7879;Officials;NNS;O
172456;;say;VBP;O
172457;;some;DT;O
172458;;protective;JJ;O
172459;;dikes;NNS;O
172460;;along;IN;O
172461;;the;DT;O
172462;;eastern;JJ;O
172463;;coastline;NN;O
172464;;were;VBD;O
172465;;seriously;RB;O
172466;;damaged;VBN;O
172467;;,;,;O
172468;;and;CC;O
172469;;several;JJ;O
172470;;provinces;NNS;O
172471;;lost;VBD;O
172472;;electricity;NN;O
172473;;.;.;O
172474;Sentence: 7880;Hanoi;NNP;B-geo
172475;;Radio;NNP;I-geo
172476;;said;VBD;O
172477;;the;DT;O
172478;;storm;NN;O
172479;;weakened;VBD;O
172480;;as;IN;O
172481;;it;PRP;O
172482;;moved;VBD;O
172483;;towards;IN;O
172484;;Laos;NNP;B-geo
172485;;.;.;O
172486;Sentence: 7881;Before;IN;O
172487;;hitting;VBG;O
172488;;Vietnam;NNP;B-geo
172489;;,;,;O
172490;;Damrey;NNP;B-per
172491;;slammed;VBD;O
172492;;into;IN;O
172493;;the;DT;O
172494;;southern;JJ;O
172495;;Chinese;JJ;B-gpe
172496;;provinces;NNS;O
172497;;of;IN;O
172498;;Hainan;NNP;B-geo
172499;;and;CC;O
172500;;Guangdong;NNP;B-geo
172501;;on;IN;O
172502;;Monday;NNP;B-time
172503;;.;.;O
172504;Sentence: 7882;China;NNP;B-geo
172505;;';POS;O
172506;;state;NN;O
172507;;news;NN;O
172508;;agency;NN;O
172509;;,;,;O
172510;;Xinhua;NNP;B-org
172511;;,;,;O
172512;;said;VBD;O
172513;;the;DT;O
172514;;storm;NN;O
172515;;killed;VBD;O
172516;;at;IN;O
172517;;least;JJS;O
172518;;16;CD;O
172519;;people;NNS;O
172520;;on;IN;O
172521;;Hainan;NNP;B-geo
172522;;and;CC;O
172523;;caused;VBD;O
172524;;an;DT;O
172525;;island-wide;JJ;O
172526;;blackout;NN;O
172527;;.;.;O
172528;Sentence: 7883;Chinese;JJ;B-gpe
172529;;officials;NNS;O
172530;;said;VBD;O
172531;;Damrey;NNP;B-per
172532;;caused;VBD;O
172533;;more;JJR;O
172534;;than;IN;O
172535;;$;$;O
172536;;1;CD;O
172537;;billion;CD;O
172538;;in;IN;O
172539;;direct;JJ;O
172540;;losses;NNS;O
172541;;,;,;O
172542;;mainly;RB;O
172543;;to;TO;O
172544;;agriculture;NN;O
172545;;.;.;O
172546;Sentence: 7884;Iraqi;JJ;B-gpe
172547;;officials;NNS;O
172548;;say;VBP;O
172549;;two;CD;O
172550;;car;NN;O
172551;;bombs;NNS;O
172552;;in;IN;O
172553;;the;DT;O
172554;;Shi'ite;NNP;O
172555;;holy;JJ;O
172556;;city;NN;O
172557;;of;IN;O
172558;;Karbala;NNP;B-geo
172559;;have;VBP;O
172560;;killed;VBN;O
172561;;at;IN;O
172562;;least;JJS;O
172563;;five;CD;O
172564;;people;NNS;O
172565;;and;CC;O
172566;;wounded;VBN;O
172567;;about;IN;O
172568;;55;CD;B-time
172569;;.;.;O
172570;Sentence: 7885;Police;NNS;O
172571;;say;VBP;O
172572;;the;DT;O
172573;;first;JJ;O
172574;;bomb;NN;O
172575;;exploded;VBD;O
172576;;Monday;NNP;B-time
172577;;near;IN;O
172578;;the;DT;O
172579;;Imam;NNP;B-geo
172580;;Hussein;NNP;I-geo
172581;;shrine;NN;O
172582;;,;,;O
172583;;a;DT;O
172584;;holy;JJ;O
172585;;site;NN;O
172586;;for;IN;O
172587;;Shi'ite;NNP;O
172588;;Muslims;NNPS;O
172589;;.;.;O
172590;Sentence: 7886;Officials;NNS;O
172591;;say;VBP;O
172592;;a;DT;O
172593;;second;JJ;O
172594;;blast;NN;O
172595;;went;VBD;O
172596;;off;RP;O
172597;;minutes;NNS;O
172598;;later;RB;O
172599;;in;IN;O
172600;;the;DT;O
172601;;vicinity;NN;O
172602;;,;,;O
172603;;near;IN;O
172604;;a;DT;O
172605;;provincial;JJ;O
172606;;office;NN;O
172607;;.;.;O
172608;Sentence: 7887;Dozens;NNS;O
172609;;of;IN;O
172610;;demobilized;JJ;O
172611;;soldiers;NNS;O
172612;;have;VBP;O
172613;;taken;VBN;O
172614;;over;IN;O
172615;;the;DT;O
172616;;home;NN;O
172617;;of;IN;O
172618;;ousted;JJ;O
172619;;Haitian;JJ;B-gpe
172620;;President;NNP;B-per
172621;;Jean-Bertrand;NNP;I-per
172622;;Aristide;NNP;I-per
172623;;in;IN;O
172624;;a;DT;O
172625;;Port-au-Prince;JJ;O
172626;;suburb;NN;O
172627;;.;.;O
172628;Sentence: 7888;A;DT;O
172629;;spokesman;NN;O
172630;;for;IN;O
172631;;the;DT;O
172632;;former;JJ;O
172633;;soldiers;NNS;O
172634;;says;VBZ;O
172635;;they;PRP;O
172636;;plan;VBP;O
172637;;to;TO;O
172638;;use;VB;O
172639;;the;DT;O
172640;;home;NN;O
172641;;as;IN;O
172642;;a;DT;O
172643;;base;NN;O
172644;;to;TO;O
172645;;improve;VB;O
172646;;security;NN;O
172647;;for;IN;O
172648;;people;NNS;O
172649;;in;IN;O
172650;;the;DT;O
172651;;area;NN;O
172652;;.;.;O
172653;Sentence: 7889;The;DT;O
172654;;action;NN;O
172655;;comes;VBZ;O
172656;;one;CD;O
172657;;day;NN;O
172658;;after;IN;O
172659;;U.N.;NNP;B-geo
172660;;peacekeepers;NNS;O
172661;;stormed;VBD;O
172662;;a;DT;O
172663;;stronghold;NN;O
172664;;of;IN;O
172665;;Mr.;NNP;B-per
172666;;Aristide;NNP;I-per
172667;;'s;POS;O
172668;;supporters;NNS;O
172669;;to;TO;O
172670;;control;VB;O
172671;;areas;NNS;O
172672;;that;WDT;O
172673;;have;VBP;O
172674;;been;VBN;O
172675;;flashpoints;NNS;O
172676;;of;IN;O
172677;;violence;NN;O
172678;;.;.;O
172679;Sentence: 7890;Meanwhile;RB;O
172680;;,;,;O
172681;;the;DT;O
172682;;top;JJ;O
172683;;U.S.;NNP;B-geo
172684;;diplomat;NN;O
172685;;for;IN;O
172686;;Latin;NNP;B-geo
172687;;America;NNP;I-geo
172688;;,;,;O
172689;;Roger;NNP;B-geo
172690;;Noriega;NNP;I-geo
172691;;,;,;O
172692;;Wednesday;NNP;B-time
172693;;called;VBD;O
172694;;on;IN;O
172695;;governments;NNS;O
172696;;and;CC;O
172697;;institutions;NNS;O
172698;;to;TO;O
172699;;speed;VB;O
172700;;up;RP;O
172701;;disbursement;NN;O
172702;;of;IN;O
172703;;more;JJR;O
172704;;than;IN;O
172705;;$;$;O
172706;;42738;CD;O
172707;;billion;CD;O
172708;;pledged;VBN;O
172709;;to;TO;O
172710;;Haiti;NNP;B-geo
172711;;at;IN;O
172712;;a;DT;O
172713;;World;NNP;B-org
172714;;Bank;NNP;I-org
172715;;conference;NN;O
172716;;in;IN;O
172717;;July;NNP;B-time
172718;;.;.;O
172719;Sentence: 7891;Mr.;NNP;B-per
172720;;Noriega;NNP;B-geo
172721;;also;RB;O
172722;;stressed;VBD;O
172723;;the;DT;O
172724;;need;NN;O
172725;;for;IN;O
172726;;Haiti;NNP;B-geo
172727;;'s;POS;O
172728;;interim;JJ;O
172729;;leadership;NN;O
172730;;to;TO;O
172731;;provide;VB;O
172732;;security;NN;O
172733;;,;,;O
172734;;prepare;VB;O
172735;;for;IN;O
172736;;elections;NNS;O
172737;;,;,;O
172738;;and;CC;O
172739;;defend;VB;O
172740;;the;DT;O
172741;;human;JJ;O
172742;;rights;NNS;O
172743;;of;IN;O
172744;;Haitians;NNS;B-gpe
172745;;.;.;O
172746;Sentence: 7892;The;DT;O
172747;;United;NNP;B-org
172748;;Nations;NNP;I-org
172749;;is;VBZ;O
172750;;appealing;VBG;O
172751;;for;IN;O
172752;;more;JJR;O
172753;;than;IN;O
172754;;$;$;O
172755;;180;CD;O
172756;;million;CD;O
172757;;next;JJ;O
172758;;year;NN;O
172759;;to;TO;O
172760;;help;VB;O
172761;;refugees;NNS;O
172762;;from;IN;O
172763;;Sudan;NNP;B-org
172764;;'s;POS;I-org
172765;;Darfur;NNP;I-org
172766;;region;NN;O
172767;;who;WP;O
172768;;have;VBP;O
172769;;fled;VBN;O
172770;;to;TO;O
172771;;neighboring;VBG;O
172772;;Chad;NNP;B-geo
172773;;.;.;O
172774;Sentence: 7893;The;DT;O
172775;;U.N.;NNP;B-org
172776;;Office;NNP;I-org
172777;;for;IN;O
172778;;the;DT;O
172779;;Coordination;NN;B-org
172780;;of;IN;I-org
172781;;Humanitarian;NNP;I-org
172782;;Affairs;NNP;I-org
172783;;says;VBZ;O
172784;;that;DT;O
172785;;is;VBZ;O
172786;;a;DT;O
172787;;10;CD;O
172788;;percent;NN;O
172789;;increase;NN;O
172790;;over;IN;O
172791;;this;DT;O
172792;;year;NN;O
172793;;'s;POS;O
172794;;budget;NN;O
172795;;.;.;O
172796;Sentence: 7894;It;PRP;O
172797;;says;VBZ;O
172798;;the;DT;O
172799;;money;NN;O
172800;;will;MD;O
172801;;be;VB;O
172802;;used;VBN;O
172803;;to;TO;O
172804;;provide;VB;O
172805;;both;DT;O
172806;;refugees;NNS;O
172807;;and;CC;O
172808;;the;DT;O
172809;;local;JJ;O
172810;;population;NN;O
172811;;with;IN;O
172812;;food;NN;O
172813;;and;CC;O
172814;;water;NN;O
172815;;as;RB;O
172816;;well;RB;O
172817;;as;IN;O
172818;;basic;JJ;O
172819;;services;NNS;O
172820;;such;JJ;O
172821;;as;IN;O
172822;;health;NN;O
172823;;and;CC;O
172824;;education;NN;O
172825;;.;.;O
172826;Sentence: 7895;The;DT;O
172827;;United;NNP;B-org
172828;;Nations;NNP;I-org
172829;;estimates;VBZ;O
172830;;2,00,000;CD;O
172831;;Sudanese;NNS;B-gpe
172832;;have;VBP;O
172833;;fled;VBN;O
172834;;to;TO;O
172835;;eastern;JJ;O
172836;;Chad;NNP;B-geo
172837;;to;TO;O
172838;;escape;VB;O
172839;;attacks;NNS;O
172840;;by;IN;O
172841;;pro-government;JJ;O
172842;;Arab;JJ;B-gpe
172843;;militia;NN;O
172844;;.;.;O
172845;Sentence: 7896;It;PRP;O
172846;;says;VBZ;O
172847;;the;DT;O
172848;;large;JJ;O
172849;;influx;NN;O
172850;;has;VBZ;O
172851;;led;VBN;O
172852;;to;TO;O
172853;;growing;VBG;O
172854;;tensions;NNS;O
172855;;between;IN;O
172856;;the;DT;O
172857;;refugees;NNS;O
172858;;and;CC;O
172859;;the;DT;O
172860;;local;JJ;O
172861;;Chadian;JJ;B-gpe
172862;;population;NN;O
172863;;,;,;O
172864;;as;IN;O
172865;;the;DT;O
172866;;two;CD;O
172867;;groups;NNS;O
172868;;increasingly;RB;O
172869;;compete;VBP;O
172870;;for;IN;O
172871;;scarce;JJ;O
172872;;food;NN;O
172873;;,;,;O
172874;;water;NN;O
172875;;and;CC;O
172876;;land;NN;O
172877;;.;.;O
172878;Sentence: 7897;Federal;NNP;O
172879;;prosecutors;NNS;O
172880;;in;IN;O
172881;;Germany;NNP;B-geo
172882;;say;VBP;O
172883;;police;NNS;O
172884;;have;VBP;O
172885;;arrested;VBN;O
172886;;an;DT;O
172887;;Iraqi;JJ;B-gpe
172888;;man;NN;O
172889;;suspected;VBN;O
172890;;of;IN;O
172891;;distributing;VBG;O
172892;;video;NN;O
172893;;and;CC;O
172894;;audio;NN;O
172895;;messages;NNS;O
172896;;recorded;VBN;O
172897;;by;IN;O
172898;;al-Qaida;NNP;B-org
172899;;leaders;NNS;O
172900;;.;.;O
172901;Sentence: 7898;Prosecutors;NNS;O
172902;;say;VBP;O
172903;;the;DT;O
172904;;36-year-old;JJ;O
172905;;Iraqi;NN;B-gpe
172906;;,;,;O
172907;;identified;VBN;O
172908;;only;RB;O
172909;;as;IN;O
172910;;Ibrahim;NNP;B-per
172911;;R.;NNP;I-per
172912;;,;,;O
172913;;was;VBD;O
172914;;arrested;VBN;O
172915;;Tuesday;NNP;B-time
172916;;near;IN;O
172917;;the;DT;O
172918;;western;JJ;O
172919;;city;NN;O
172920;;of;IN;O
172921;;Osnabrueck;NNP;B-geo
172922;;.;.;O
172923;Sentence: 7899;He;PRP;O
172924;;is;VBZ;O
172925;;accused;VBN;O
172926;;of;IN;O
172927;;spreading;VBG;O
172928;;via;IN;O
172929;;the;DT;O
172930;;Internet;NNP;O
172931;;a;DT;O
172932;;series;NN;O
172933;;of;IN;O
172934;;audio;NN;O
172935;;and;CC;O
172936;;video;NN;O
172937;;messages;NNS;O
172938;;from;IN;O
172939;;al-Qaida;NNP;B-org
172940;;leaders;NNS;O
172941;;,;,;O
172942;;including;VBG;O
172943;;Osama;NNP;B-per
172944;;bin;NNP;I-per
172945;;Laden;NNP;I-per
172946;;and;CC;O
172947;;Ayman;NNP;B-per
172948;;al-Zawahiri;NNP;I-per
172949;;,;,;O
172950;;the;DT;O
172951;;number-two;JJ;O
172952;;leader;NN;O
172953;;in;IN;O
172954;;the;DT;O
172955;;terrorist;NN;O
172956;;network;NN;O
172957;;.;.;O
172958;Sentence: 7900;The;DT;O
172959;;man;NN;O
172960;;is;VBZ;O
172961;;facing;VBG;O
172962;;charges;NNS;O
172963;;including;VBG;O
172964;;aiding;VBG;O
172965;;and;CC;O
172966;;supporting;VBG;O
172967;;a;DT;O
172968;;terrorist;JJ;O
172969;;organization;NN;O
172970;;.;.;O
172971;Sentence: 7901;He;PRP;O
172972;;will;MD;O
172973;;be;VB;O
172974;;brought;VBN;O
172975;;before;IN;O
172976;;a;DT;O
172977;;judge;NN;O
172978;;on;IN;O
172979;;Wednesday;NNP;B-time
172980;;.;.;O
172981;Sentence: 7902;Video;NN;O
172982;;and;CC;O
172983;;audio;NN;O
172984;;message;NN;O
172985;;from;IN;O
172986;;Bin;NNP;B-per
172987;;Laden;NNP;I-per
172988;;and;CC;O
172989;;Zawahiri;NNP;B-per
172990;;have;VBP;O
172991;;repeatedly;RB;O
172992;;threatened;VBN;O
172993;;western;JJ;O
172994;;countries;NNS;O
172995;;,;,;O
172996;;including;VBG;O
172997;;the;DT;O
172998;;United;NNP;B-geo
172999;;States;NNPS;I-geo
173000;;,;,;O
173001;;with;IN;O
173002;;violent;JJ;O
173003;;attacks;NNS;O
173004;;.;.;O
173005;Sentence: 7903;U.S.;NNP;B-geo
173006;;officials;NNS;O
173007;;have;VBP;O
173008;;ordered;VBN;O
173009;;a;DT;O
173010;;recall;NN;O
173011;;of;IN;O
173012;;143;CD;O
173013;;million;CD;O
173014;;pounds;NNS;O
173015;;of;IN;O
173016;;beef;NN;O
173017;;produced;VBN;O
173018;;by;IN;O
173019;;a;DT;O
173020;;California;NNP;B-org
173021;;processor;NN;O
173022;;accused;VBN;O
173023;;of;IN;O
173024;;violating;VBG;O
173025;;food;NN;O
173026;;safety;NN;O
173027;;regulations;NNS;O
173028;;,;,;O
173029;;in;IN;O
173030;;the;DT;O
173031;;largest;JJS;O
173032;;recall;NN;O
173033;;in;IN;O
173034;;U.S.;NNP;B-geo
173035;;history;NN;O
173036;;.;.;O
173037;Sentence: 7904;The;DT;O
173038;;U.S.;NNP;B-org
173039;;Department;NNP;I-org
173040;;of;IN;I-org
173041;;Agriculture;NNP;I-org
173042;;announced;VBD;O
173043;;Sunday;NNP;B-time
173044;;the;DT;O
173045;;recall;NN;O
173046;;of;IN;O
173047;;frozen;JJ;O
173048;;beef;NN;O
173049;;produced;VBN;O
173050;;during;IN;O
173051;;the;DT;O
173052;;past;JJ;B-time
173053;;two;CD;I-time
173054;;years;NNS;O
173055;;by;IN;O
173056;;the;DT;O
173057;;Westland;NNP;B-org
173058;;/;NNP;I-org
173059;;Hallmark;NNP;I-org
173060;;Meat;NNP;I-org
173061;;Company;NN;I-org
173062;;.;.;O
173063;Sentence: 7905;Federal;NNP;O
173064;;officials;NNS;O
173065;;suspended;VBD;O
173066;;operations;NNS;O
173067;;at;IN;O
173068;;the;DT;O
173069;;plant;NN;O
173070;;last;JJ;O
173071;;week;NN;O
173072;;after;IN;O
173073;;undercover;NN;O
173074;;video;NN;O
173075;;showed;VBD;O
173076;;crippled;JJ;O
173077;;and;CC;O
173078;;sick;JJ;O
173079;;animals;NNS;O
173080;;being;VBG;O
173081;;shoved;VBN;O
173082;;into;IN;O
173083;;the;DT;O
173084;;slaughterhouse;NN;O
173085;;by;IN;O
173086;;a;DT;O
173087;;worker;NN;O
173088;;on;IN;O
173089;;a;DT;O
173090;;forklift;NN;O
173091;;.;.;O
173092;Sentence: 7906;Regulations;NNS;O
173093;;call;VBP;O
173094;;for;IN;O
173095;;the;DT;O
173096;;removal;NN;O
173097;;from;IN;O
173098;;the;DT;O
173099;;food;NN;O
173100;;supply;NN;O
173101;;of;IN;O
173102;;cattle;NNS;O
173103;;that;WDT;O
173104;;are;VBP;O
173105;;unable;JJ;O
173106;;to;TO;O
173107;;walk;VB;O
173108;;because;IN;O
173109;;they;PRP;O
173110;;carry;VBP;O
173111;;higher;JJR;O
173112;;risk;NN;O
173113;;for;IN;O
173114;;a;DT;O
173115;;number;NN;O
173116;;of;IN;O
173117;;diseases;NNS;O
173118;;,;,;O
173119;;including;VBG;O
173120;;Mad;NNP;B-org
173121;;Cow;NNP;I-org
173122;;disease;NN;O
173123;;.;.;O
173124;Sentence: 7907;The;DT;O
173125;;USDA;NNP;B-org
173126;;said;VBD;O
173127;;it;PRP;O
173128;;is;VBZ;O
173129;;extremely;RB;O
173130;;unlikely;JJ;O
173131;;any;DT;O
173132;;of;IN;O
173133;;the;DT;O
173134;;sick;JJ;O
173135;;animals;NNS;O
173136;;at;IN;O
173137;;the;DT;O
173138;;plant;NN;O
173139;;had;VBD;O
173140;;Mad;VBN;O
173141;;Cow;NNP;B-org
173142;;disease;NN;O
173143;;.;.;O
173144;Sentence: 7908;Hundreds;NNS;O
173145;;of;IN;O
173146;;Pakistani;JJ;B-gpe
173147;;investors;NNS;O
173148;;rioted;VBD;O
173149;;at;IN;O
173150;;the;DT;O
173151;;Karachi;NNP;B-org
173152;;Stock;NNP;I-org
173153;;Exchange;NNP;I-org
173154;;Thursday;NNP;B-time
173155;;demanding;VBG;O
173156;;a;DT;O
173157;;halt;NN;O
173158;;in;IN;O
173159;;trading;NN;O
173160;;after;IN;O
173161;;share;NN;O
173162;;prices;NNS;O
173163;;fell;VBD;O
173164;;for;IN;O
173165;;the;DT;O
173166;;15th;JJ;B-time
173167;;straight;JJ;I-time
173168;;session;NN;I-time
173169;;.;.;O
173170;Sentence: 7909;The;DT;O
173171;;exchange;NN;O
173172;;'s;POS;O
173173;;security;NN;O
173174;;chief;NN;O
173175;;Mohammed;NNP;B-per
173176;;Aslam;NNP;I-per
173177;;said;VBD;O
